,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
1659,3FoF0CZh1JJLJumig6KSWe,Jon Lajoie,You Want Some of This?,Show Me Your Genitals,44,152293,True,0.833,0.695,9,-7.242,1,0.253,0.0916,0.0,0.0445,0.748,160.012,4,comedy
1660,6TrZ8mGusevBllV2kpDLxV,Pink Guy,Pink Season,We Fall Again,47,102093,True,0.65,0.29,0,-17.496,1,0.247,0.844,0.0,0.15,0.238,76.778,4,comedy
1661,4Exknuth94DX8UKqaoxKoj,Pink Guy,Pink Season,Dumplings,47,138946,True,0.87,0.64,8,-5.228,1,0.0511,0.00175,0.00403,0.0938,0.0634,128.007,4,comedy
1662,5rRMux9vrgG0HAnW8AgFCt,Pink Guy,Pink Season,Nickelodeon Girls,48,188546,True,0.735,0.812,1,-1.238,1,0.128,0.351,0.0,0.261,0.31,106.33,4,comedy
1663,22H4FSYt6lqiS2KHyrMq9P,Ron White,A Little Unprofessional,Tater Tot/Peed in My Face/Busted with Porn/Sex Talk,27,341608,True,0.49,0.458,6,-19.4,1,0.952,0.934,0.0,0.768,0.148,88.142,1,comedy
1664,3oI7E8gpM3WjUnkc5XGRU5,Stephen Lynch;Laura Benanti;The Wedding Singer Ensemble,The Wedding Singer (Original Broadway Cast Recording),Not That Kind of Thing,27,194293,False,0.742,0.516,6,-6.718,1,0.0465,0.422,0.0,0.0957,0.578,143.987,4,comedy
1665,64vs4dpa55X1Z2thSiK3Ad,"""Weird Al"" Yankovic",Running With Scissors,"Grapefruit Diet (Parody of ""Zoot Suit Riot"" by Cherry Poppin' Daddies)",29,210306,False,0.738,0.51,8,-10.222,0,0.0472,0.0776,0.0,0.114,0.704,94.674,4,comedy
1666,3uewgGxACwca8iwi2ZVwVT,Pink Guy;Getter,Pink Season: The Prophecy,Fried Noodles (Getter Remix),45,351428,True,0.524,0.791,9,-4.903,1,0.387,0.135,0.188,0.258,0.231,139.946,4,comedy
1667,3An7MrOZHfQCg789ZuqXnD,The Adventures of Duane & Brando,LP of Devastation (Remastered),Megaman 2,27,401904,True,0.266,0.574,1,-13.48,1,0.176,0.000104,0.137,0.359,0.542,150.375,4,comedy
1668,2tKL6AuloHLRoEABV7jMdp,Ron White,A Little Unprofessional,Dr. Phil Story,27,964097,True,0.583,0.347,11,-20.926,1,0.929,0.938,0.0,0.832,0.254,111.135,4,comedy
1669,7BkpBDIDKUyAhdCmTp3fEQ,Stephen Lynch;Laura Benanti,The Wedding Singer (Original Broadway Cast Recording),If I Told You,27,195640,False,0.387,0.307,9,-8.509,1,0.0306,0.791,0.0,0.0975,0.336,118.448,4,comedy
1670,7zvKFw17XyoBUx9mHiwzPy,Pink Guy,Pink Season,Rice Balls,46,196173,True,0.717,0.587,7,-8.97,1,0.368,0.0795,1.87e-05,0.192,0.336,112.44,5,comedy
1671,5r96TaQquRrlo3Ym3ZlSL2,"""Weird Al"" Yankovic",Bad Hair Day,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)",58,202920,False,0.728,0.448,8,-10.54,1,0.172,0.103,0.0,0.267,0.483,80.902,4,comedy
1672,3iypHvZowqXC9DYrsz8h14,"""Weird Al"" Yankovic",Poodle Hat,Genius In France,26,536786,False,0.56,0.56,0,-11.478,1,0.098,0.0413,0.0,0.231,0.688,135.939,4,comedy
1673,09vAEgnS5r9SLbWmpHNmIK,Rodney Carrington,Morning Wood,Older Women,26,115573,True,0.625,0.367,7,-13.57,1,0.0436,0.607,0.0,0.27,0.611,81.528,3,comedy
1674,6YbYAPFBeRxbIMtVUGcO7I,Rodney Carrington,Morning Wood,"Rodney's Wife & Kids, Marriage, Vacations - Live",25,539666,True,0.581,0.66,2,-13.641,1,0.937,0.864,0.0,0.753,0.294,133.094,5,comedy
1675,3nEVN9wiCdyJ9NO7K3d1Mf,Stephen Lynch;The Wedding Singer Ensemble,The Wedding Singer (Original Broadway Cast Recording),Casualty of Love,26,187826,False,0.69,0.692,9,-4.681,1,0.133,0.0826,0.0,0.217,0.69,101.046,4,comedy
1676,5zCuSaARd2hGfGTNf6o2Gq,Rodney Carrington,Nut Sack,Tips On Marriage - Live,25,221573,True,0.539,0.658,6,-12.605,1,0.886,0.873,0.0,0.913,0.234,100.511,4,comedy
1677,4ljapUYfjlL3Cp7fduR5NV,Mike Birbiglia,My Girlfriend's Boyfriend,Hi,24,121453,False,0.619,0.566,10,-10.768,0,0.949,0.854,0.0,0.759,0.438,92.895,3,comedy
1678,7lFgli7y2vo7sjgynHZzBP,Tenacious D,The Pick Of Destiny,Kickapoo,60,254346,True,0.501,0.796,0,-4.599,1,0.104,0.107,0.000974,0.539,0.582,130.719,4,comedy
1679,0XfmVOpqUrQwaxDbv4xwc0,Mike Birbiglia,My Girlfriend's Boyfriend,You Seem Cool,24,154544,False,0.637,0.712,1,-8.331,1,0.953,0.903,0.0,0.698,0.369,66.801,3,comedy
1680,5obuCoU65j2RvyG14qjUlv,"""Weird Al"" Yankovic","""Weird Al"" Yankovic",Gotta Boogie,25,134160,False,0.57,0.592,9,-9.014,1,0.198,0.00819,0.000118,0.165,0.961,79.96,4,comedy
1681,6XmT1eehtQjAtuZL3gMBNT,The Lonely Island;Adam Levine;Kendrick Lamar,The Wack Album,YOLO,46,184640,False,0.611,0.871,7,-3.003,0,0.275,0.0284,0.0,0.157,0.66,160.032,4,comedy
1682,4CLG2H6prCOmurLd9zhot7,Dirt Nasty;Too $hort,Palatial,Bang Her (feat. Too $hort),24,216916,True,0.8,0.881,2,-2.748,1,0.093,0.13,0.0,0.0964,0.446,100.001,4,comedy
1683,47b3B6wSy19n8iXNsHWAc5,Rodney Carrington,Morning Wood,All About Sex - Live,24,751106,True,0.529,0.608,6,-13.074,1,0.946,0.828,0.0,0.6,0.334,85.95,4,comedy
1684,2D8RTkLjzhCisKhy9z3Apb,Mike Birbiglia,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,23,388818,False,0.531,0.719,1,-8.244,1,0.953,0.88,0.0,0.256,0.364,76.568,3,comedy
1685,2qVe4WymBocjAWHvn1xucX,Mike Birbiglia,My Girlfriend's Boyfriend,Winter in Bermuda,23,437683,False,0.534,0.715,10,-9.334,0,0.955,0.922,0.0,0.308,0.466,79.334,4,comedy
1686,60VtX59NsRINDnObbDtH7G,The Lonely Island;Justin Timberlake,Incredibad,Dick In A Box,51,161053,True,0.542,0.699,8,-6.029,1,0.306,0.401,0.0,0.105,0.687,76.391,4,comedy
1687,28IvFkxf9TBHdCIe3n1JWm,Afroman,The Good Times,Because I Got High - Extended Version,53,310466,True,0.788,0.336,1,-8.56,1,0.561,0.108,0.0,0.321,0.796,166.018,4,comedy
1688,2LfrcTwvUrDG2Wrmx4HEgC,Mike Birbiglia,My Girlfriend's Boyfriend,What's He Doing Here?,23,307963,False,0.615,0.668,1,-8.643,1,0.943,0.878,0.0,0.956,0.436,103.752,4,comedy
1689,3USOTQdPtZlgVurwaqsdI5,Tenacious D,Tenacious D,Fuck Her Gently,59,123666,True,0.521,1.0,2,-7.022,1,0.0351,0.732,0.0,0.273,0.517,118.681,4,comedy
1690,4NA4DwADKL45Mx6MHE4yux,Jon Lajoie,You Want Some of This?,Show Me Your Genitals 2: E=MC Vagina,38,176386,True,0.79,0.682,7,-6.728,1,0.224,0.0325,2.39e-05,0.0584,0.855,160.014,4,comedy
1691,4g3IrwIgcR2NIaO1h10orQ,Pink Guy,Pink Season,Are You Serious,40,149888,True,0.775,0.688,2,-7.44,1,0.0624,0.11,0.0,0.362,0.469,119.983,4,comedy
1692,7eAesn1IbCqDmg5duIyJM9,Stephen Lynch;Matthew Saldívar;Kevin Cahoon,The Wedding Singer (Original Broadway Cast Recording),Today You Are a Man,23,84400,False,0.721,0.655,2,-5.913,0,0.152,0.165,0.0,0.165,0.822,144.01,4,comedy
1693,7rE9wYXPgLqZsXVxn2JhU9,Pink Guy,Pink Season,Pink Life,41,190640,True,0.589,0.745,2,-7.883,1,0.41,0.248,0.0,0.246,0.328,131.22,5,comedy
1694,1KRdD8IpxMXGB2883OVP2Q,Tenacious D,The Pick Of Destiny,Classico,55,58506,True,0.738,0.531,6,-7.35,1,0.14,0.907,1.07e-05,0.311,0.919,170.007,4,comedy
1695,7jLbU0psQwmWeOm64xdtut,Pink Guy,Pink Season,Hot Nickel Ball on a Pussy,39,139640,True,0.874,0.61,2,-8.061,1,0.301,0.144,0.0,0.18,0.728,89.995,4,comedy
1696,2v738AcSrqklWKhBpV5alf,Pink Guy,Pink Season,Uber Pussy,39,117360,True,0.87,0.597,7,-6.32,1,0.333,0.00661,1.26e-06,0.45,0.533,104.021,4,comedy
1697,7EUdxULsu2u4yghHOdytGF,Martin Short;Harvey Fierstein,Hairspray LIVE! Original Soundtrack of the NBC Television Event,(You're) Timeless to Me,22,259786,False,0.579,0.507,4,-5.996,0,0.0711,0.223,0.0,0.127,0.533,118.809,4,comedy
1698,0e5P7G88NkIPRaO6McJqZE,Rodney Carrington,Morning Wood,Play Your Cards Wrong - Live,22,125109,True,0.516,0.375,7,-11.118,1,0.0352,0.842,0.0,0.135,0.805,145.962,4,comedy
1699,0CaWTRBQ2MShWD7remjUfI,Jon Lajoie,You Want Some of This?,High as F%#K,38,174986,True,0.517,0.424,4,-11.046,1,0.0325,0.866,0.0,0.107,0.399,139.81,4,comedy
1700,4LKwfNItOlbKVe3PBzRF18,Pink Guy,Pink Season,Dora the Explora,38,144186,True,0.871,0.332,10,-9.524,1,0.652,0.0811,5.09e-06,0.375,0.296,145.846,4,comedy
1701,6lH7E41rJRKTkMzo5p4uJB,Pink Guy,Pink Season,Gays 4 Donald,40,184266,True,0.817,0.582,5,-9.197,1,0.421,0.789,2.01e-05,0.113,0.501,131.984,4,comedy
1702,1aZrxIp2YXNXxe8zJTMbJs,Rodney Carrington,Morning Wood,More Of A Man - Live,22,147866,True,0.495,0.372,4,-12.388,1,0.0356,0.867,0.0,0.857,0.685,90.626,4,comedy
1703,5HRO58hfVhTpGR87AzHaBa,Afroman,The Good Times,She Won't Let Me Fuck,52,361173,True,0.933,0.448,7,-8.391,1,0.347,0.239,0.0,0.0579,0.774,99.968,4,comedy
1704,3ZLlNLObEjAwtgTxVsj5If,Dirt Nasty,Palatial,Pussy Too Hot,21,175999,True,0.617,0.803,1,-2.357,1,0.0692,0.011,0.0,0.235,0.523,119.985,4,comedy
1705,6AOc7lQM2DrUhvjPl7zNYN,Dirt Nasty,Dirt Nasty,Cracker Ass Fantastic,22,207586,True,0.677,0.63,6,-9.64,1,0.789,0.134,0.0,0.1,0.711,70.581,4,comedy
1706,2FBqDs03UEzqv5ISXjatiI,Rodney Carrington,Morning Wood,Carlos - Live,22,301426,True,0.464,0.522,0,-14.102,1,0.932,0.829,0.0,0.878,0.472,50.916,4,comedy
1707,0aU0VUn8IlKRENDou5t5M3,Kevin Hart;Nick Jonas,Kevin Hart: What Now? (The Mixtape Presents Chocolate Droppa) [Original Motion Picture Soundtrack],Sunday Morning,36,174779,False,0.659,0.555,11,-6.35,1,0.0541,0.28,0.0,0.0948,0.445,85.035,4,comedy
1708,5N6l51sD0KZKwAWJEo8dg2,Pink Guy,Pink Season,Hentai,39,89173,True,0.717,0.333,5,-10.49,1,0.409,0.693,1.63e-05,0.606,0.287,70.304,3,comedy
1709,1MlmOUe89Q5YhuMRZgragu,Andy Griffith,American Originals (Remastered),The Fishin' Hole - Remastered 1993,44,116533,False,0.625,0.34,0,-10.678,1,0.0826,0.687,0.0,0.111,0.921,172.018,3,comedy
1710,4sKqId5IFr8A4CjmdtG01f,Rodney Carrington,Morning Wood,More Of A Man,21,160026,True,0.564,0.437,4,-14.237,1,0.161,0.616,0.0,0.337,0.747,175.27,4,comedy
1711,10vgYfu6HbEcD01laHbksB,Steve Martin;Steep Canyon Rangers,Rare Bird Alert,"Go Away, Stop, Turn Around, Come Back",21,215573,False,0.522,0.601,9,-8.812,1,0.0278,0.667,0.00301,0.147,0.674,107.244,4,comedy
1712,6Gv0rtHRVINGNWAR13tr1x,Stephen Lynch;Rita Gardner,The Wedding Singer (Original Broadway Cast Recording),Someday (Reprise),21,58640,False,0.284,0.293,4,-10.157,1,0.0378,0.796,4.16e-05,0.11,0.228,59.488,4,comedy
1713,6PYN9otuq4YmBiOwPcDlj3,Dirt Nasty,Dirt Nasty,Baby Dick,21,168480,True,0.883,0.489,4,-9.091,0,0.285,0.0298,0.0,0.104,0.696,83.046,4,comedy
1714,0KTja597ZMQUsQuUljoCX4,Pink Guy,Pink Season,Meme Machine,40,130720,True,0.882,0.384,6,-8.102,0,0.386,0.173,0.0,0.0747,0.437,76.805,4,comedy
1715,49fecVFD7InKQVPDTAHGxK,Pink Guy,Pink Season,Please Stop Calling Me Gay,39,139800,True,0.794,0.432,5,-10.192,1,0.166,0.136,0.000165,0.111,0.336,86.292,4,comedy
1716,5FBvGDfcEshfwMMTwR1kgm,Richard Pryor;Lena Horne,The Wiz,The Good Witch Glinda,21,69000,False,0.195,0.143,10,-17.805,1,0.0346,0.947,0.00228,0.348,0.0739,83.077,3,comedy
1717,2wjxYAHhmAq0xWDCEYvH8K,Rodney Carrington,King Of The Mountains,Baby Back - Live At The Majestic Theater/2007,21,150836,True,0.553,0.589,11,-5.723,0,0.152,0.849,0.0,0.958,0.788,143.77,4,comedy
1718,40riOy7x9W7GXjyGp4pjAv,Eagles,Hotel California (2013 Remaster),Hotel California - 2013 Remaster,84,391376,False,0.579,0.508,5,-9.484,3,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,country
1719,2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Pendulum (Expanded Edition),Have You Ever Seen The Rain,84,160133,False,0.741,1.0,4,-7.028,1,0.0277,0.0664,2.28e-05,0.133,0.774,116.109,4,country
1720,1YYhDizHx7PnDhAhko6cDS,John Denver,"Poems, Prayers and Promises","Take Me Home, Country Roads",73,190160,False,0.462,0.395,1,-9.376,1,0.0264,0.758,0.0,0.121,0.625,82.259,4,country
1721,1WzAeadSKJhqykZFbJNmQv,Josh Turner,Your Man,Your Man,73,211893,False,0.744,0.637,6,-4.483,1,0.0241,0.337,0.000222,0.0696,0.785,100.511,4,country
1722,10M2Ex445zw585Ducldzkw,Brett Young,Brett Young,In Case You Didn't Know,75,224853,False,0.607,0.536,2,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,4,country
1723,4BP3uh0hFLFRb5cjsgLqDh,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),Fortunate Son,82,140773,False,0.64,3.0,2,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4,country
1724,28cnXtME493VX9NOw9cIUh,Johnny Cash,American IV: The Man Comes Around,Hurt,74,216533,False,0.534,0.392,3,-7.636,1,0.0267,0.649,0.000227,0.0948,0.163,90.379,4,country
1725,6HSXNV0b4M4cLJ7ljgVVeh,Bob Dylan,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),Knockin' On Heaven's Door,73,149880,False,0.513,0.396,1,-13.061,1,0.0299,0.251,0.177,0.11,0.229,140.208,4,country
1726,3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Traveller,Tennessee Whiskey,81,293293,False,0.392,0.37,2,-10.888,3,0.0298,0.205,0.0096,0.0821,0.512,48.718,4,country
1727,18GiV1BaXzPVYpp9rmOg0E,Bob Dylan,The Freewheelin' Bob Dylan,Blowin' in the Wind,68,165426,False,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4,country
1728,4aY0tZIaboefmkBEsjAovI,The Band Perry,The Band Perry,If I Die Young,65,222773,False,0.606,2.0,4,-6.611,1,0.0277,0.348,0.0,0.275,0.362,130.739,4,country
1729,1NoGgCGfH2Kg4p8DvWaFca,Koe Wetzel,Out on Parole,Gravedigger,50,240068,False,0.383,0.801,11,-6.309,0,0.0494,0.0404,0.0,0.285,0.506,134.866,4,country
1730,0ZUo4YjG4saFnEJhdWp9Bt,Carrie Underwood,Some Hearts,Before He Cheats,78,199946,False,0.519,0.749,2,-3.318,1,0.0405,0.271,0.0,0.119,0.29,147.905,4,country
1731,6tbNaE7kvGNqS7FvJ0dzLB,Jana Kramer,thirty one,I Got the Boy,58,201013,False,0.625,0.569,0,-5.954,1,0.0271,0.26,0.0,0.127,0.361,149.987,4,country
1732,5KqldkCunQ2rWxruMEtGh0,Kenny Rogers,The Gambler,The Gambler,75,214880,False,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,4,country
1733,2SpEHTbUuebeLkgs9QB7Ue,Dolly Parton,Jolene,Jolene,73,161533,False,0.674,0.537,1,-10.971,0,0.0363,0.566,0.0,0.131,0.809,110.578,4,country
1734,7ySh3j4kcq2mtxfjshPJSG,Don Williams,Lord I Hope This Day Is Good,"Lord, I Hope This Day Is Good - Single Version",57,249906,False,0.526,0.388,2,-17.983,1,0.029,0.252,0.00137,0.114,0.702,173.82,4,country
1735,6QtmvqyqMsEYYXkdxhYATK,Flatland Cavalry,Come May,Ain't Over You Yet,48,223080,False,0.503,0.525,7,-8.408,1,0.0255,0.126,1.31e-06,0.129,0.208,137.916,4,country
1736,1HXy5I3HTWq8OvxCn0z7G7,Kane Brown,Kane Brown (Deluxe Edition),Heaven,73,179506,False,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,4,country
1737,54eZmuggBFJbV7k248bTTt,America;George Martin,America,A Horse with No Name,76,252239,False,0.654,0.506,1,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,4,country
1738,4yugZvBYaoREkJKtbG08Qr,Eagles,Eagles (2013 Remaster),Take It Easy - 2013 Remaster,77,211577,False,0.575,2.0,4,-10.39,1,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4,country
1739,7yBcGJFP5bAMpAfToEm0dm,Tyler Farr,Suffer in Peace,C.O.U.N.T.R.Y.,45,201026,False,0.459,0.89,9,-4.448,0,0.044,0.00245,7.23e-06,0.306,0.809,181.837,4,country
1740,2eRV0Zen3OvAb2phNk7IIU,Koe Wetzel,Noise Complaint,I'll Be Fine,46,240846,False,0.663,0.644,4,-8.92,0,0.0375,0.0721,0.0,0.0736,0.372,123.968,4,country
1741,0BCy325UZyR9z0t0uxwn2N,Florida Georgia Line,Dig Your Roots,H.O.L.Y.,71,194186,False,0.523,1.0,2,-4.081,1,0.0327,0.401,0.0,0.0728,0.564,78.077,4,country
1742,11EX5yhxr9Ihl3IN1asrfK,Lady A,Need You Now,Need You Now,71,277573,False,0.587,1.0,2,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,4,country
1743,1QEEqeFIZktqIpPI4jSVSF,Boston,Boston,More Than a Feeling,79,285133,False,0.377,1.0,1,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,4,country
1744,59Yb6w8DywcHViQUsd85Go,Casey Donahew,Lost Days,Stockyards,46,184306,False,0.708,0.622,0,-8.154,1,0.0409,0.0104,0.0,0.0735,0.777,134.023,4,country
1745,4w3tQBXhn5345eUXDGBWZG,Dolly Parton,9 To 5 And Odd Jobs,9 to 5,77,162466,False,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.813,105.39,4,country
1746,0OWZFobGSIW9GrSlQ9C5pc,Thomas Rhett,Life Changes,Marry Me,70,205453,False,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,4,country
1747,3xdjjKMcMOFgo1eQrfbogM,Darius Rucker,True Believers,Wagon Wheel,78,298373,False,0.537,0.66,5,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4,country
1748,5bWZd1TOdlA1uOVhP6Vu0e,Emily Hackett;Will Anderson,Take My Hand (The Wedding Song) [feat. Will Anderson],Take My Hand (The Wedding Song) [feat. Will Anderson],53,238421,False,0.592,0.465,1,-10.008,1,0.0279,0.663,0.000776,0.0918,0.283,75.976,4,country
1749,7zVCrzzEJU7u24sbJPXA5W,Kane Brown;Lauren Alaina,Kane Brown,What Ifs (feat. Lauren Alaina),72,188253,False,0.612,0.799,10,-4.603,2,0.0275,0.00898,0.0,0.172,0.687,125.976,4,country
1750,4Z6wHGFWv1uxPGxuthqQav,Eddie Rabbitt,Variations,The Room at the Top of the Stairs - 2008 Version,44,219066,False,0.772,0.412,4,-11.682,1,0.0305,0.378,0.000199,0.184,0.605,108.352,4,country
1751,3AhXZa8sUQht0UEdBJgpGc,Bob Dylan,Highway 61 Revisited,Like a Rolling Stone,70,369600,False,0.482,0.721,2,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4,country
1752,064SVQsmWl5EF0zahmzkQk,The Bellamy Brothers,Bellamy Brothers,Let Your Love Flow,70,198760,False,0.679,0.553,1,-14.687,1,0.0316,0.0611,7.16e-06,0.139,0.946,109.071,4,country
1753,1zEvVF0TuZ25UHnzAutUuX,Mini Thin,City Bitch,City Bitch,43,205387,True,0.791,0.606,7,-12.038,1,0.296,0.0706,0.0,0.33,0.799,134.979,4,country
1754,2MXE5cIWke4AVIrXpr9Fg5,Cody Johnson,Cowboy Like Me,Holes,42,220533,False,0.47,0.572,8,-5.707,1,0.0283,0.0574,0.0,0.0902,0.422,131.962,4,country
1755,11y8GSP2ASv8S9n0FiiDva,Juice Newton,Juice,Angel Of The Morning,59,250440,False,0.452,1.0,8,-9.309,1,0.026,0.433,2.6e-05,0.0772,0.344,75.806,4,country
1756,2EoIt9vdgFRNW03u5IvFsQ,Billy Ray Cyrus,Some Gave All,Achy Breaky Heart,68,203373,False,0.8,0.563,9,-10.209,1,0.0303,0.051,0.0,0.0797,0.961,121.808,4,country
1757,3VWNwd48T1J9VR7cpcx4s1,Dan Seals,San Antone,One Friend,58,117040,False,0.459,0.0565,2,-20.923,1,0.0371,0.815,0.0,0.105,0.386,125.151,4,country
1758,5IfdDiOJitysgex3qEL0bn,Bleu Edmondson,Southland,$50 Dollars and a Flask of Crown,43,205826,False,0.748,0.695,4,-7.755,1,0.0358,0.215,0.000264,0.246,0.876,114.927,4,country
1759,1esj1LFgfyFRbU5brtALfE,Reckless Kelly,The Day,Crazy Eddie's Last Hurrah,43,205253,False,0.53,0.87,7,-6.488,1,0.0936,0.0146,6.84e-06,0.367,0.735,147.877,4,country
1760,4smdDxU927wqJsaNr8RkTc,Cody Johnson,Gotta Be Me,Chain Drinkin',42,189760,False,0.575,0.793,2,-4.954,1,0.0426,0.199,0.0,0.0818,0.817,166.099,4,country
1761,3Nvh2G6LziUGKAGF7YBFfq,Cody Johnson,Cowboy Like Me,Hurtin',41,243040,False,0.487,0.821,0,-4.221,1,0.0406,0.0407,0.0,0.272,0.539,139.957,4,country
1762,4gTyrZ0cv1J5YZgNQiNyN4,Corey Smith,Outtakes from the Georgia Theatre,F*** the Po-Po,41,347666,False,0.481,0.468,2,-11.315,1,0.0605,0.817,0.0,0.933,0.443,112.981,4,country
1763,2Xb6wJYGi0QXwURw5WWvI5,Gerry Rafferty,City to City,Right Down the Line,74,267773,False,0.783,0.322,0,-15.091,1,0.0343,0.213,0.00243,0.114,0.77,128.226,4,country
1764,5eQtR62IZ8P8qZM2pSD9Ip,Shania Twain,Up! (Red and Green Versions),Forever And For Always,59,283000,False,0.469,0.722,6,-4.806,1,0.0326,0.232,0.0,0.123,0.529,85.984,4,country
1765,6pMnEX2iBcqQtUyIl1L6Oo,Alan Jackson,Precious Memories,What A Friend We Have In Jesus,51,136493,False,0.449,0.174,2,-12.56,1,0.0292,0.903,0.0,0.124,0.288,143.37,4,country
1766,1XazlqB4YAtvouCmJPWXlM,Brett Eldredge,Illinois,Wanna Be That Song,61,236226,False,0.518,0.686,1,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,4,country
1767,7FCthfxjvvXyukvP1dULIW,Shania Twain,Greatest Hits,You're Still The One - Remixed/Remastered 2004,62,194866,False,0.545,0.597,1,-5.748,1,0.0336,0.3,0.0,0.0783,0.559,133.678,4,country
1768,7mldq42yDuxiUNn08nvzHO,Sam Hunt,Body Like A Back Road,Body Like A Back Road,72,165386,False,0.732,2.0,9,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,4,country
1769,03fT3OHB9KyMtGMt2zwqCT,Luke Bryan,Crash My Party,Play It Again,75,226866,False,0.506,0.886,2,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4,country
1770,6Zyz8lsnMFpIrCTuvGurCB,Eagles,Hotel California (2013 Remaster),New Kid in Town - 2013 Remaster,67,304925,False,0.649,0.425,1,-9.811,1,0.0267,0.378,0.0013,0.108,0.651,107.383,4,country
1771,3RkQ3UwOyPqpIiIvGVewuU,Bob Dylan,Bringing It All Back Home,Mr. Tambourine Man,64,330533,False,0.39,0.31,1,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4,country
1772,2TjnCxxQRYn56Ye8gkUKiW,Eagles,Desperado (2013 Remaster),Desperado - 2013 Remaster,68,213712,False,0.228,0.224,2,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,4,country
1773,1LM5zQv5pBKPyO7rm7Uz6U,Maren Morris,HERO (Deluxe Edition),My Church,69,197930,False,0.517,1.0,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4,country
1774,3aKAdHDxhYu2gpbQMYSEkv,Collin Raye,Love Songs,"Love, Me",56,231626,False,0.6,0.242,0,-12.63,1,0.031,0.697,0.0,0.128,0.3,106.616,4,country
1775,4TnUKixNWMfajncgdSwFoi,George Strait,Strait From The Heart,Amarillo By Morning,70,173466,False,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,4,country
1776,5EOoMWIB9iK4ZpcSex9Ec7,Bob Seger,Stranger In Town,Old Time Rock & Roll,74,194146,False,0.714,0.937,6,-2.947,1,0.0399,0.206,0.0,0.0731,0.964,124.13,4,country
1777,0pdfN7nOHMYmKykzu1cyfm,Shania Twain,The Woman In Me,Any Man Of Mine,73,246760,False,0.592,0.725,8,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,4,country
1778,4gvea7UlDkAvsJBPZAd4oB,Don Henley,Building The Perfect Beast,The Boys Of Summer,77,288733,False,0.516,0.549,1,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,4,country
1779,1JvF1A4iFynnOyvb8WKl6v,Jon Pardi,Write You A Song,Empty Beer Cans,40,209053,False,0.645,0.83,9,-4.39,1,0.0452,0.0192,0.0,0.18,0.471,99.965,4,country
1780,7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers;Halsey,Closer,Closer,84,244960,False,0.748,11.0,11,-5.599,11,0.0338,0.414,0.0,0.111,0.661,95.01,4,dance
1781,0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes;Adam Levine,The Papercut Chronicles II,Stereo Hearts (feat. Adam Levine),82,210960,False,0.646,1.0,1,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,4,dance
1782,27SdWb2rFzO6GWiYDBTD9j,Sia,This Is Acting,Cheap Thrills,78,211666,False,0.628,5.0,5,-5.608,4,0.105,0.0472,0.00143,0.0907,0.732,89.976,4,dance
1783,2J2Z1SkXYghSajLibnQHOa,Sia,This Is Acting,Unstoppable,81,217746,False,0.468,1.0,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,dance
1784,0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Days / Nights,The Nights,86,176658,False,0.527,8.0,6,-5.298,2,0.0433,0.0166,0.0,0.249,0.654,125.983,4,dance
